Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1503713	0.603	0
2	243199373	1401984	0.576	0
3	198022430	1117687	0.564	0
4	191154276	969070	0.507	0
5	180915260	1006631	0.556	0
6	171115067	1032742	0.604	0
7	159138663	971374	0.61	0
8	146364022	866589	0.592	0
9	141213431	771375	0.546	0
10	135534747	924196	0.682	0
11	135006516	825082	0.611	0
12	133851895	832626	0.622	0
13	115169878	503981	0.438	-1
14	107349540	552199	0.514	0
15	102531392	557068	0.543	0
16	90354753	663427	0.734	1
17	81195210	638671	0.787	1
18	78077248	444031	0.569	0
19	59128983	540777	0.915	1
20	63025520	458319	0.727	1
21	48129895	231475	0.481	-1
22	51304566	324791	0.633	0
Odchylenie standardowe dla osobnika: 0.10492
Srednia arytmetyczna: 0.60973
