Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1047092	0.42	0
2	243199373	993027	0.408	0
3	198022430	778934	0.393	0
4	191154276	694160	0.363	0
5	180915260	711161	0.393	0
6	171115067	714811	0.418	0
7	159138663	684601	0.43	0
8	146364022	601908	0.411	0
9	141213431	537277	0.38	0
10	135534747	650101	0.48	0
11	135006516	575691	0.426	0
12	133851895	575045	0.43	0
13	115169878	360583	0.313	-1
14	107349540	383166	0.357	0
15	102531392	385509	0.376	0
16	90354753	451837	0.5	1
17	81195210	438765	0.54	1
18	78077248	312705	0.401	0
19	59128983	368584	0.623	1
20	63025520	309976	0.492	1
21	48129895	165797	0.344	-1
22	51304566	216957	0.423	0
Odchylenie standardowe dla osobnika: 0.06768
Srednia arytmetyczna: 0.42368
