Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	3620026	1.452	0
2	243199373	3640391	1.497	0
3	198022430	2921114	1.475	0
4	191154276	2619035	1.37	0
5	180915260	2598684	1.436	0
6	171115067	2521539	1.474	0
7	159138663	2303970	1.448	0
8	146364022	2177579	1.488	0
9	141213431	1778558	1.259	-1
10	135534747	2115507	1.561	0
11	135006516	2112577	1.565	0
12	133851895	2025515	1.513	0
13	115169878	1373458	1.193	-1
14	107349540	1379272	1.285	-1
15	102531392	1314494	1.282	-1
16	90354753	1417341	1.569	0
17	81195210	1463395	1.802	1
18	78077248	1130680	1.448	0
19	59128983	1157499	1.958	1
20	63025520	1118988	1.775	1
21	48129895	571186	1.187	-1
22	51304566	715802	1.395	0
Odchylenie standardowe dla osobnika: 0.18587
Srednia arytmetyczna: 1.47418
