Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	184799	0.074	0
2	243199373	162561	0.067	0
3	198022430	129403	0.065	0
4	191154276	114279	0.06	0
5	180915260	115215	0.064	0
6	171115067	117362	0.069	0
7	159138663	122352	0.077	0
8	146364022	95436	0.065	0
9	141213431	93449	0.066	0
10	135534747	110522	0.082	0
11	135006516	93735	0.069	0
12	133851895	104846	0.078	0
13	115169878	57368	0.05	-1
14	107349540	67442	0.063	0
15	102531392	69060	0.067	0
16	90354753	84161	0.093	0
17	81195210	91029	0.112	1
18	78077248	48661	0.062	0
19	59128983	81944	0.139	1
20	63025520	52966	0.084	0
21	48129895	26726	0.056	0
22	51304566	40794	0.08	0
Odchylenie standardowe dla osobnika: 0.01917
Srednia arytmetyczna: 0.07464
