Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1005532	0.403	0
2	243199373	903000	0.371	0
3	198022430	695126	0.351	0
4	191154276	577317	0.302	-1
5	180915260	637168	0.352	0
6	171115067	662966	0.387	0
7	159138663	621578	0.391	0
8	146364022	558857	0.382	0
9	141213431	505140	0.358	0
10	135534747	650121	0.48	0
11	135006516	554888	0.411	0
12	133851895	525134	0.392	0
13	115169878	311510	0.27	-1
14	107349540	356098	0.332	0
15	102531392	367885	0.359	0
16	90354753	448038	0.496	1
17	81195210	437202	0.538	1
18	78077248	293622	0.376	0
19	59128983	370022	0.626	1
20	63025520	323570	0.513	1
21	48129895	157460	0.327	0
22	51304566	245459	0.478	0
Odchylenie standardowe dla osobnika: 0.08284
Srednia arytmetyczna: 0.40432
