Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2516542	1.01	0
2	243199373	2384075	0.98	0
3	198022430	1884305	0.952	0
4	191154276	1606693	0.841	-1
5	180915260	1710308	0.945	0
6	171115067	1748277	1.022	0
7	159138663	1621757	1.019	0
8	146364022	1490960	1.019	0
9	141213431	1312814	0.93	0
10	135534747	1607454	1.186	0
11	135006516	1427624	1.057	0
12	133851895	1384425	1.034	0
13	115169878	852869	0.741	-1
14	107349540	927145	0.864	0
15	102531392	937401	0.914	0
16	90354753	1095050	1.212	1
17	81195210	1056891	1.302	1
18	78077248	770229	0.986	0
19	59128983	871426	1.474	1
20	63025520	801988	1.272	1
21	48129895	400035	0.831	-1
22	51304566	568546	1.108	0
Odchylenie standardowe dla osobnika: 0.16817
