Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	736764	0.296	0
2	243199373	662896	0.273	0
3	198022430	527366	0.266	0
4	191154276	466221	0.244	0
5	180915260	471118	0.26	0
6	171115067	473817	0.277	0
7	159138663	482612	0.303	0
8	146364022	396881	0.271	0
9	141213431	368838	0.261	0
10	135534747	449420	0.332	0
11	135006516	384145	0.285	0
12	133851895	408761	0.305	0
13	115169878	233672	0.203	-1
14	107349540	265756	0.248	0
15	102531392	271498	0.265	0
16	90354753	325531	0.36	0
17	81195210	336737	0.415	1
18	78077248	201706	0.258	0
19	59128983	300175	0.508	1
20	63025520	211587	0.336	0
21	48129895	109350	0.227	-1
22	51304566	158095	0.308	0
Odchylenie standardowe dla osobnika: 0.06475
Srednia arytmetyczna: 0.2955
