Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	51735	0.021	0
2	243199373	51646	0.021	0
3	198022430	41870	0.021	0
4	191154276	34906	0.018	-1
5	180915260	35984	0.02	0
6	171115067	33724	0.02	0
7	159138663	34814	0.022	0
8	146364022	27524	0.019	0
9	141213431	25915	0.018	-1
10	135534747	29872	0.022	0
11	135006516	28132	0.021	0
12	133851895	28645	0.021	0
13	115169878	19448	0.017	-1
14	107349540	19871	0.019	0
15	102531392	19630	0.019	0
16	90354753	20229	0.022	0
17	81195210	20881	0.026	1
18	78077248	15791	0.02	0
19	59128983	13992	0.024	1
20	63025520	14717	0.023	1
21	48129895	8105	0.017	-1
22	51304566	8532	0.017	-1
Odchylenie standardowe dla osobnika: 0.00227
Srednia arytmetyczna: 0.02036
