Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1626164	0.652	0
2	243199373	1513659	0.622	0
3	198022430	1183148	0.597	0
4	191154276	1019221	0.533	-1
5	180915260	1080702	0.597	0
6	171115067	1098435	0.642	0
7	159138663	1050650	0.66	0
8	146364022	925322	0.632	0
9	141213431	837786	0.593	0
10	135534747	1012059	0.747	0
11	135006516	900642	0.667	0
12	133851895	888149	0.664	0
13	115169878	540449	0.469	-1
14	107349540	598205	0.557	0
15	102531392	609520	0.594	0
16	90354753	710363	0.786	0
17	81195210	718839	0.885	1
18	78077248	481236	0.616	0
19	59128983	611602	1.034	1
20	63025520	503284	0.799	1
21	48129895	258973	0.538	-1
22	51304566	378869	0.738	0
Odchylenie standardowe dla osobnika: 0.12402
