Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	957414	0.384	0
2	243199373	883968	0.363	0
3	198022430	692793	0.35	0
4	191154276	596268	0.312	-1
5	180915260	630229	0.348	0
6	171115067	638692	0.373	0
7	159138663	615101	0.387	0
8	146364022	539658	0.369	0
9	141213431	491585	0.348	0
10	135534747	600802	0.443	0
11	135006516	524066	0.388	0
12	133851895	521625	0.39	0
13	115169878	316519	0.275	-1
14	107349540	350881	0.327	0
15	102531392	355780	0.347	0
16	90354753	426948	0.473	1
17	81195210	425908	0.525	1
18	78077248	282390	0.362	0
19	59128983	359123	0.607	1
20	63025520	295022	0.468	1
21	48129895	151237	0.314	-1
22	51304566	222142	0.433	0
Odchylenie standardowe dla osobnika: 0.07424
