Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	172444	0.069	0
2	243199373	144529	0.059	0
3	198022430	115495	0.058	0
4	191154276	101950	0.053	0
5	180915260	106232	0.059	0
6	171115067	102615	0.06	0
7	159138663	108685	0.068	0
8	146364022	85752	0.059	0
9	141213431	81966	0.058	0
10	135534747	94418	0.07	0
11	135006516	84367	0.062	0
12	133851895	91821	0.069	0
13	115169878	51902	0.045	-1
14	107349540	59372	0.055	0
15	102531392	59963	0.058	0
16	90354753	70871	0.078	0
17	81195210	76864	0.095	1
18	78077248	44068	0.056	0
19	59128983	68314	0.116	1
20	63025520	45667	0.072	0
21	48129895	23731	0.049	-1
22	51304566	34518	0.067	0
Odchylenie standardowe dla osobnika: 0.01516
