Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1339114	0.537	0
2	243199373	1219891	0.502	0
3	198022430	960852	0.485	0
4	191154276	826238	0.432	0
5	180915260	870324	0.481	0
6	171115067	888796	0.519	0
7	159138663	863469	0.543	0
8	146364022	737578	0.504	0
9	141213431	684376	0.485	0
10	135534747	805690	0.594	0
11	135006516	720413	0.534	0
12	133851895	738385	0.552	0
13	115169878	436849	0.379	-1
14	107349540	488209	0.455	0
15	102531392	498442	0.486	0
16	90354753	586179	0.649	0
17	81195210	614353	0.757	1
18	78077248	383825	0.492	0
19	59128983	528299	0.893	1
20	63025520	407197	0.646	0
21	48129895	206711	0.429	-1
22	51304566	308825	0.602	0
Odchylenie standardowe dla osobnika: 0.11212
