Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	403196	0.162	0
2	243199373	359342	0.148	0
3	198022430	285270	0.144	0
4	191154276	239382	0.125	-1
5	180915260	257328	0.142	0
6	171115067	263553	0.154	0
7	159138663	257035	0.162	0
8	146364022	218621	0.149	0
9	141213431	205253	0.145	0
10	135534747	243432	0.18	0
11	135006516	215905	0.16	0
12	133851895	222306	0.166	0
13	115169878	126974	0.11	-1
14	107349540	146580	0.137	0
15	102531392	149674	0.146	0
16	90354753	177425	0.196	0
17	81195210	185171	0.228	1
18	78077248	114919	0.147	0
19	59128983	158700	0.268	1
20	63025520	124299	0.197	0
21	48129895	61491	0.128	0
22	51304566	93648	0.183	0
Odchylenie standardowe dla osobnika: 0.03472
Srednia arytmetyczna: 0.16259
