Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	351109	0.141	0
2	243199373	301213	0.124	0
3	198022430	239322	0.121	0
4	191154276	204887	0.107	0
5	180915260	212373	0.117	0
6	171115067	216097	0.126	0
7	159138663	228748	0.144	0
8	146364022	173960	0.119	0
9	141213431	174641	0.124	0
10	135534747	206258	0.152	0
11	135006516	176423	0.131	0
12	133851895	197902	0.148	0
13	115169878	104580	0.091	-1
14	107349540	126566	0.118	0
15	102531392	132260	0.129	0
16	90354753	158880	0.176	0
17	81195210	180995	0.223	1
18	78077248	90125	0.115	0
19	59128983	164832	0.279	1
20	63025520	102332	0.162	0
21	48129895	49928	0.104	0
22	51304566	82828	0.161	0
Odchylenie standardowe dla osobnika: 0.04087
Srednia arytmetyczna: 0.14145
