Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	108189	0.043	0
2	243199373	100714	0.041	0
3	198022430	81491	0.041	0
4	191154276	74148	0.039	0
5	180915260	73798	0.041	0
6	171115067	74265	0.043	0
7	159138663	72660	0.046	0
8	146364022	61198	0.042	0
9	141213431	55577	0.039	0
10	135534747	67621	0.05	0
11	135006516	57866	0.043	0
12	133851895	62402	0.047	0
13	115169878	37040	0.032	-1
14	107349540	40145	0.037	0
15	102531392	39891	0.039	0
16	90354753	47446	0.053	1
17	81195210	47065	0.058	1
18	78077248	31898	0.041	0
19	59128983	40997	0.069	1
20	63025520	31104	0.049	0
21	48129895	16246	0.034	-1
22	51304566	21425	0.042	0
Odchylenie standardowe dla osobnika: 0.00795
Srednia arytmetyczna: 0.04405
