Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1059213	0.425	0
2	243199373	984821	0.405	0
3	198022430	780785	0.394	0
4	191154276	688478	0.36	0
5	180915260	706770	0.391	0
6	171115067	719058	0.42	0
7	159138663	690174	0.434	0
8	146364022	597715	0.408	0
9	141213431	540357	0.383	0
10	135534747	649516	0.479	0
11	135006516	570021	0.422	0
12	133851895	588643	0.44	0
13	115169878	357524	0.31	-1
14	107349540	388693	0.362	0
15	102531392	391360	0.382	0
16	90354753	451508	0.5	0
17	81195210	455286	0.561	1
18	78077248	309942	0.397	0
19	59128983	387962	0.656	1
20	63025520	313919	0.498	0
21	48129895	164083	0.341	-1
22	51304566	223885	0.436	0
Odchylenie standardowe dla osobnika: 0.07439
