Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	14678	0.006	0
2	243199373	13189	0.005	0
3	198022430	10521	0.005	0
4	191154276	8626	0.005	0
5	180915260	9214	0.005	0
6	171115067	9637	0.006	0
7	159138663	9546	0.006	0
8	146364022	7905	0.005	0
9	141213431	7587	0.005	0
10	135534747	8894	0.007	0
11	135006516	7828	0.006	0
12	133851895	8197	0.006	0
13	115169878	4711	0.004	-1
14	107349540	5519	0.005	0
15	102531392	5492	0.005	0
16	90354753	6610	0.007	0
17	81195210	7207	0.009	1
18	78077248	4054	0.005	0
19	59128983	6152	0.01	1
20	63025520	4633	0.007	0
21	48129895	2186	0.005	0
22	51304566	3455	0.007	0
Odchylenie standardowe dla osobnika: 0.0014
Srednia arytmetyczna: 0.00595
