Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2260539	0.907	0
2	243199373	2324434	0.956	0
3	198022430	1889984	0.954	0
4	191154276	1725919	0.903	0
5	180915260	1688345	0.933	0
6	171115067	1626636	0.951	0
7	159138663	1492073	0.938	0
8	146364022	1401400	0.957	0
9	141213431	1116964	0.791	-1
10	135534747	1332377	0.983	0
11	135006516	1325270	0.982	0
12	133851895	1308790	0.978	0
13	115169878	903466	0.784	-1
14	107349540	879084	0.819	-1
15	102531392	808456	0.788	-1
16	90354753	860340	0.952	0
17	81195210	860200	1.059	1
18	78077248	735200	0.942	0
19	59128983	662781	1.121	1
20	63025520	670952	1.065	1
21	48129895	364247	0.757	-1
22	51304566	401474	0.783	-1
Odchylenie standardowe dla osobnika: 0.09702
Srednia arytmetyczna: 0.92286
