Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1432424	0.575	0
2	243199373	1296019	0.533	0
3	198022430	1014301	0.512	0
4	191154276	882730	0.462	0
5	180915260	916208	0.506	0
6	171115067	929873	0.543	0
7	159138663	916854	0.576	0
8	146364022	786153	0.537	0
9	141213431	713278	0.505	0
10	135534747	891801	0.658	0
11	135006516	769741	0.57	0
12	133851895	775882	0.58	0
13	115169878	450924	0.392	-1
14	107349540	512471	0.477	0
15	102531392	522233	0.509	0
16	90354753	637178	0.705	1
17	81195210	640865	0.789	1
18	78077248	403159	0.516	0
19	59128983	559195	0.946	1
20	63025520	432814	0.687	0
21	48129895	215519	0.448	-1
22	51304566	318835	0.621	0
Odchylenie standardowe dla osobnika: 0.12053
