Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	21837	0.009	0
2	243199373	21663	0.009	0
3	198022430	17592	0.009	0
4	191154276	15093	0.008	0
5	180915260	15669	0.009	0
6	171115067	14568	0.009	0
7	159138663	14691	0.009	0
8	146364022	11836	0.008	0
9	141213431	10790	0.008	0
10	135534747	12698	0.009	0
11	135006516	11573	0.009	0
12	133851895	12218	0.009	0
13	115169878	8234	0.007	-1
14	107349540	8151	0.008	0
15	102531392	7991	0.008	0
16	90354753	8273	0.009	0
17	81195210	8700	0.011	1
18	78077248	6755	0.009	0
19	59128983	5639	0.01	1
20	63025520	5862	0.009	0
21	48129895	3454	0.007	-1
22	51304566	3406	0.007	-1
Odchylenie standardowe dla osobnika: 0.00093
