Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1723282	0.691	0
2	243199373	1590273	0.654	0
3	198022430	1244456	0.628	0
4	191154276	1059543	0.554	-1
5	180915260	1136241	0.628	0
6	171115067	1168414	0.683	0
7	159138663	1106336	0.695	0
8	146364022	976842	0.667	0
9	141213431	887452	0.628	0
10	135534747	1071346	0.79	0
11	135006516	955837	0.708	0
12	133851895	942308	0.704	0
13	115169878	568705	0.494	-1
14	107349540	633339	0.59	0
15	102531392	645559	0.63	0
16	90354753	761764	0.843	0
17	81195210	773522	0.953	1
18	78077248	511419	0.655	0
19	59128983	652494	1.104	1
20	63025520	546457	0.867	1
21	48129895	273940	0.569	-1
22	51304566	412351	0.804	0
Odchylenie standardowe dla osobnika: 0.13698
