Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1269382	0.509	0
2	243199373	1157493	0.476	0
3	198022430	914624	0.462	0
4	191154276	803164	0.42	0
5	180915260	828505	0.458	0
6	171115067	829753	0.485	0
7	159138663	810461	0.509	0
8	146364022	714744	0.488	0
9	141213431	637431	0.451	0
10	135534747	774589	0.572	0
11	135006516	682746	0.506	0
12	133851895	691749	0.517	0
13	115169878	411697	0.357	-1
14	107349540	456428	0.425	0
15	102531392	462910	0.451	0
16	90354753	533582	0.591	0
17	81195210	533587	0.657	1
18	78077248	365752	0.468	0
19	59128983	460711	0.779	1
20	63025520	374485	0.594	0
21	48129895	192631	0.4	-1
22	51304566	267367	0.521	0
Odchylenie standardowe dla osobnika: 0.08989
