Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	701715	0.282	0
2	243199373	651720	0.268	0
3	198022430	510706	0.258	0
4	191154276	445507	0.233	0
5	180915260	461977	0.255	0
6	171115067	464842	0.272	0
7	159138663	450974	0.283	0
8	146364022	391452	0.267	0
9	141213431	357282	0.253	0
10	135534747	421497	0.311	0
11	135006516	381425	0.283	0
12	133851895	381393	0.285	0
13	115169878	232982	0.202	-1
14	107349540	255436	0.238	0
15	102531392	258679	0.252	0
16	90354753	300866	0.333	1
17	81195210	302451	0.372	1
18	78077248	204213	0.262	0
19	59128983	257991	0.436	1
20	63025520	208252	0.33	0
21	48129895	108710	0.226	-1
22	51304566	152147	0.297	0
Odchylenie standardowe dla osobnika: 0.05029
Srednia arytmetyczna: 0.28173
