Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1779836	0.714	0
2	243199373	1651667	0.679	0
3	198022430	1309659	0.661	0
4	191154276	1155583	0.605	0
5	180915260	1176133	0.65	0
6	171115067	1200473	0.702	0
7	159138663	1158480	0.728	0
8	146364022	1004887	0.687	0
9	141213431	904563	0.641	0
10	135534747	1111571	0.82	0
11	135006516	962450	0.713	0
12	133851895	994590	0.743	0
13	115169878	584996	0.508	-1
14	107349540	650777	0.606	0
15	102531392	661316	0.645	0
16	90354753	788905	0.873	1
17	81195210	791302	0.975	1
18	78077248	509852	0.653	0
19	59128983	683283	1.156	1
20	63025520	532133	0.844	0
21	48129895	267410	0.556	-1
22	51304566	383467	0.747	0
Odchylenie standardowe dla osobnika: 0.13997
