Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1169276	0.469	0
2	243199373	1068336	0.439	0
3	198022430	842109	0.425	0
4	191154276	721022	0.377	0
5	180915260	760392	0.42	0
6	171115067	771047	0.451	0
7	159138663	759678	0.477	0
8	146364022	643775	0.44	0
9	141213431	599476	0.425	0
10	135534747	703511	0.519	0
11	135006516	628719	0.466	0
12	133851895	649194	0.485	0
13	115169878	380276	0.33	-1
14	107349540	430722	0.401	0
15	102531392	437924	0.427	0
16	90354753	518960	0.574	0
17	81195210	543785	0.67	1
18	78077248	335011	0.429	0
19	59128983	467609	0.791	1
20	63025520	357325	0.567	0
21	48129895	178828	0.372	-1
22	51304566	268396	0.523	0
Odchylenie standardowe dla osobnika: 0.10064
Srednia arytmetyczna: 0.47623
