Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1435019	0.576	0
2	243199373	1352217	0.556	0
3	198022430	1073828	0.542	0
4	191154276	954596	0.499	0
5	180915260	968947	0.536	0
6	171115067	994917	0.581	0
7	159138663	931821	0.586	0
8	146364022	835760	0.571	0
9	141213431	733643	0.52	0
10	135534747	892594	0.659	0
11	135006516	791683	0.586	0
12	133851895	792395	0.592	0
13	115169878	489672	0.425	-1
14	107349540	524261	0.488	-1
15	102531392	521639	0.509	0
16	90354753	616481	0.682	1
17	81195210	591974	0.729	1
18	78077248	429137	0.55	0
19	59128983	495918	0.839	1
20	63025520	426821	0.677	1
21	48129895	223512	0.464	-1
22	51304566	296567	0.578	0
Odchylenie standardowe dla osobnika: 0.09087
Srednia arytmetyczna: 0.57932
