Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	551144	0.221	0
2	243199373	494601	0.203	0
3	198022430	385442	0.195	0
4	191154276	324200	0.17	-1
5	180915260	351183	0.194	0
6	171115067	360211	0.211	0
7	159138663	344583	0.217	0
8	146364022	302655	0.207	0
9	141213431	277255	0.196	0
10	135534747	340653	0.251	0
11	135006516	298782	0.221	0
12	133851895	294487	0.22	0
13	115169878	173581	0.151	-1
14	107349540	197257	0.184	0
15	102531392	201647	0.197	0
16	90354753	244811	0.271	1
17	81195210	243274	0.3	1
18	78077248	159289	0.204	0
19	59128983	207043	0.35	1
20	63025520	172678	0.274	1
21	48129895	84874	0.176	-1
22	51304566	130852	0.255	0
Odchylenie standardowe dla osobnika: 0.04506
Srednia arytmetyczna: 0.22127
