Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1075626	0.432	0
2	243199373	1126301	0.463	0
3	198022430	926690	0.468	0
4	191154276	855299	0.447	0
5	180915260	826090	0.457	0
6	171115067	796318	0.465	0
7	159138663	712912	0.448	0
8	146364022	682062	0.466	0
9	141213431	533199	0.378	-1
10	135534747	633801	0.468	0
11	135006516	633325	0.469	0
12	133851895	627005	0.468	0
13	115169878	443020	0.385	-1
14	107349540	421432	0.393	-1
15	102531392	382867	0.373	-1
16	90354753	392553	0.434	0
17	81195210	384061	0.473	0
18	78077248	357907	0.458	0
19	59128983	280199	0.474	0
20	63025520	312328	0.496	1
21	48129895	172217	0.358	-1
22	51304566	174473	0.34	-1
Odchylenie standardowe dla osobnika: 0.04334
Srednia arytmetyczna: 0.43695
