Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2064967	0.828	0
2	243199373	1918083	0.789	0
3	198022430	1492799	0.754	0
4	191154276	1298881	0.679	-1
5	180915260	1358054	0.751	0
6	171115067	1391237	0.813	0
7	159138663	1325599	0.833	0
8	146364022	1164794	0.796	0
9	141213431	1062091	0.752	0
10	135534747	1296981	0.957	0
11	135006516	1137294	0.842	0
12	133851895	1126352	0.841	0
13	115169878	679438	0.59	-1
14	107349540	754975	0.703	0
15	102531392	766585	0.748	0
16	90354753	908923	1.006	0
17	81195210	928963	1.144	1
18	78077248	605729	0.776	0
19	59128983	792458	1.34	1
20	63025520	643160	1.02	1
21	48129895	328921	0.683	0
22	51304566	490206	0.955	0
Odchylenie standardowe dla osobnika: 0.16536
Srednia arytmetyczna: 0.84545
