Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	498110	0.2	0
2	243199373	447209	0.184	0
3	198022430	347843	0.176	0
4	191154276	297546	0.156	-1
5	180915260	315938	0.175	0
6	171115067	324647	0.19	0
7	159138663	315174	0.198	0
8	146364022	273039	0.187	0
9	141213431	249248	0.177	0
10	135534747	308479	0.228	0
11	135006516	268908	0.199	0
12	133851895	268286	0.2	0
13	115169878	156834	0.136	-1
14	107349540	178268	0.166	0
15	102531392	183334	0.179	0
16	90354753	225178	0.249	1
17	81195210	221339	0.273	1
18	78077248	142869	0.183	0
19	59128983	188850	0.319	1
20	63025520	155067	0.246	1
21	48129895	76966	0.16	0
22	51304566	116951	0.228	0
Odchylenie standardowe dla osobnika: 0.0412
Srednia arytmetyczna: 0.20041
