Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	801673	0.322	0
2	243199373	726653	0.299	0
3	198022430	573486	0.29	0
4	191154276	504787	0.264	0
5	180915260	515160	0.285	0
6	171115067	516356	0.302	0
7	159138663	528571	0.332	0
8	146364022	425876	0.291	0
9	141213431	406639	0.288	0
10	135534747	477866	0.353	0
11	135006516	417007	0.309	0
12	133851895	448204	0.335	0
13	115169878	258624	0.225	-1
14	107349540	291479	0.272	0
15	102531392	297950	0.291	0
16	90354753	354712	0.393	0
17	81195210	381151	0.469	1
18	78077248	221027	0.283	0
19	59128983	335276	0.567	1
20	63025520	232266	0.369	0
21	48129895	120036	0.249	-1
22	51304566	176983	0.345	0
Odchylenie standardowe dla osobnika: 0.07362
Srednia arytmetyczna: 0.32423
