Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	33247	0.013	0
2	243199373	28710	0.012	0
3	198022430	22798	0.012	0
4	191154276	19674	0.01	0
5	180915260	20010	0.011	0
6	171115067	20507	0.012	0
7	159138663	22314	0.014	0
8	146364022	16401	0.011	0
9	141213431	16530	0.012	0
10	135534747	19725	0.015	0
11	135006516	16256	0.012	0
12	133851895	19043	0.014	0
13	115169878	9716	0.008	-1
14	107349540	11987	0.011	0
15	102531392	12645	0.012	0
16	90354753	15539	0.017	0
17	81195210	17517	0.022	1
18	78077248	8438	0.011	0
19	59128983	16055	0.027	1
20	63025520	9449	0.015	0
21	48129895	4653	0.01	0
22	51304566	7654	0.015	0
Odchylenie standardowe dla osobnika: 0.00409
