Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	598499	0.24	0
2	243199373	543426	0.223	0
3	198022430	424826	0.215	0
4	191154276	358757	0.188	-1
5	180915260	387601	0.214	0
6	171115067	400727	0.234	0
7	159138663	381744	0.24	0
8	146364022	335366	0.229	0
9	141213431	307047	0.217	0
10	135534747	368005	0.272	0
11	135006516	329451	0.244	0
12	133851895	322990	0.241	0
13	115169878	194074	0.169	-1
14	107349540	218152	0.203	0
15	102531392	224673	0.219	0
16	90354753	265019	0.293	0
17	81195210	271904	0.335	1
18	78077248	174987	0.224	0
19	59128983	230089	0.389	1
20	63025520	190431	0.302	1
21	48129895	95032	0.197	0
22	51304566	145837	0.284	0
Odchylenie standardowe dla osobnika: 0.04973
