Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	961148	0.386	0
2	243199373	888658	0.365	0
3	198022430	705117	0.356	0
4	191154276	611234	0.32	0
5	180915260	635742	0.351	0
6	171115067	653401	0.382	0
7	159138663	616709	0.388	0
8	146364022	543810	0.372	0
9	141213431	486144	0.344	0
10	135534747	578053	0.426	0
11	135006516	524927	0.389	0
12	133851895	531630	0.397	0
13	115169878	321562	0.279	-1
14	107349540	350142	0.326	0
15	102531392	354402	0.346	0
16	90354753	408806	0.452	0
17	81195210	411612	0.507	1
18	78077248	280708	0.36	0
19	59128983	353024	0.597	1
20	63025520	289799	0.46	1
21	48129895	146996	0.305	-1
22	51304566	205440	0.4	0
Odchylenie standardowe dla osobnika: 0.06865
Srednia arytmetyczna: 0.38673
