Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	975036	0.391	0
2	243199373	878464	0.361	0
3	198022430	677462	0.342	0
4	191154276	563335	0.295	-1
5	180915260	621651	0.344	0
6	171115067	649269	0.379	0
7	159138663	606674	0.381	0
8	146364022	544444	0.372	0
9	141213431	493793	0.35	0
10	135534747	634241	0.468	0
11	135006516	544672	0.403	0
12	133851895	515700	0.385	0
13	115169878	303286	0.263	-1
14	107349540	349959	0.326	0
15	102531392	363293	0.354	0
16	90354753	442263	0.489	1
17	81195210	433711	0.534	1
18	78077248	285268	0.365	0
19	59128983	367620	0.622	1
20	63025520	317560	0.504	1
21	48129895	154391	0.321	0
22	51304566	242898	0.473	0
Odchylenie standardowe dla osobnika: 0.08337
