Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	355176	0.142	0
2	243199373	388724	0.16	0
3	198022430	324865	0.164	1
4	191154276	312912	0.164	1
5	180915260	291187	0.161	0
6	171115067	281335	0.164	1
7	159138663	244167	0.153	0
8	146364022	235331	0.161	0
9	141213431	177903	0.126	-1
10	135534747	210500	0.155	0
11	135006516	210091	0.156	0
12	133851895	213754	0.16	0
13	115169878	160411	0.139	0
14	107349540	143324	0.134	0
15	102531392	125925	0.123	-1
16	90354753	119123	0.132	0
17	81195210	115024	0.142	0
18	78077248	125150	0.16	0
19	59128983	77666	0.131	0
20	63025520	95614	0.152	0
21	48129895	59307	0.123	-1
22	51304566	48376	0.094	-1
Odchylenie standardowe dla osobnika: 0.01793
