Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1258013	0.505	0
2	243199373	1139521	0.469	0
3	198022430	893567	0.451	0
4	191154276	774954	0.405	0
5	180915260	808620	0.447	0
6	171115067	829410	0.485	0
7	159138663	796897	0.501	0
8	146364022	698980	0.478	0
9	141213431	624748	0.442	0
10	135534747	782529	0.577	0
11	135006516	680019	0.504	0
12	133851895	679372	0.508	0
13	115169878	399152	0.347	-1
14	107349540	449059	0.418	0
15	102531392	461126	0.45	0
16	90354753	560008	0.62	1
17	81195210	550138	0.678	1
18	78077248	358364	0.459	0
19	59128983	477860	0.808	1
20	63025520	383891	0.609	1
21	48129895	191133	0.397	-1
22	51304566	281210	0.548	0
Odchylenie standardowe dla osobnika: 0.1011
