Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	167352	0.067	0
2	243199373	141306	0.058	0
3	198022430	112308	0.057	0
4	191154276	96163	0.05	0
5	180915260	97853	0.054	0
6	171115067	99044	0.058	0
7	159138663	110276	0.069	0
8	146364022	78514	0.054	0
9	141213431	83128	0.059	0
10	135534747	93905	0.069	0
11	135006516	81305	0.06	0
12	133851895	94509	0.071	0
13	115169878	48886	0.042	-1
14	107349540	59841	0.056	0
15	102531392	62221	0.061	0
16	90354753	75446	0.083	0
17	81195210	92225	0.114	1
18	78077248	41500	0.053	0
19	59128983	84224	0.142	1
20	63025520	46185	0.073	0
21	48129895	21823	0.045	0
22	51304566	39217	0.076	0
Odchylenie standardowe dla osobnika: 0.02205
Srednia arytmetyczna: 0.06686
