Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	203276	0.082	0
2	243199373	192444	0.079	0
3	198022430	147705	0.075	0
4	191154276	130892	0.068	-1
5	180915260	135813	0.075	0
6	171115067	136916	0.08	0
7	159138663	131099	0.082	0
8	146364022	117052	0.08	0
9	141213431	105260	0.075	0
10	135534747	132342	0.098	1
11	135006516	114673	0.085	0
12	133851895	109886	0.082	0
13	115169878	68080	0.059	-1
14	107349540	75157	0.07	0
15	102531392	75834	0.074	0
16	90354753	89775	0.099	1
17	81195210	87213	0.107	1
18	78077248	61439	0.079	0
19	59128983	72056	0.122	1
20	63025520	63119	0.1	1
21	48129895	33410	0.069	-1
22	51304566	47049	0.092	0
Odchylenie standardowe dla osobnika: 0.01421
Srednia arytmetyczna: 0.08327
