Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1004500	0.403	0
2	243199373	923187	0.38	0
3	198022430	699977	0.353	0
4	191154276	552264	0.289	-1
5	180915260	650302	0.359	0
6	171115067	688593	0.402	0
7	159138663	612988	0.385	0
8	146364022	581916	0.398	0
9	141213431	525092	0.372	0
10	135534747	661844	0.488	0
11	135006516	589460	0.437	0
12	133851895	527651	0.394	0
13	115169878	316175	0.275	-1
14	107349540	370144	0.345	0
15	102531392	384835	0.375	0
16	90354753	459173	0.508	0
17	81195210	461255	0.568	1
18	78077248	306664	0.393	0
19	59128983	376365	0.637	1
20	63025520	363696	0.577	1
21	48129895	169120	0.351	0
22	51304566	289087	0.563	1
Odchylenie standardowe dla osobnika: 0.09371
