Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1132450	0.454	0
2	243199373	1034904	0.426	0
3	198022430	811523	0.41	0
4	191154276	690063	0.361	-1
5	180915260	737701	0.408	0
6	171115067	763459	0.446	0
7	159138663	725047	0.456	0
8	146364022	632631	0.432	0
9	141213431	582704	0.413	0
10	135534747	709280	0.523	0
11	135006516	621145	0.46	0
12	133851895	618212	0.462	0
13	115169878	368656	0.32	-1
14	107349540	413263	0.385	0
15	102531392	423595	0.413	0
16	90354753	502694	0.556	0
17	81195210	517158	0.637	1
18	78077248	330897	0.424	0
19	59128983	440683	0.745	1
20	63025520	356925	0.566	1
21	48129895	179751	0.373	0
22	51304566	272430	0.531	0
Odchylenie standardowe dla osobnika: 0.09473
