Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	378735	0.152	0
2	243199373	347503	0.143	0
3	198022430	272715	0.138	0
4	191154276	237423	0.124	0
5	180915260	246817	0.136	0
6	171115067	247534	0.145	0
7	159138663	245323	0.154	0
8	146364022	206143	0.141	0
9	141213431	191641	0.136	0
10	135534747	224777	0.166	0
11	135006516	201419	0.149	0
12	133851895	207889	0.155	0
13	115169878	123350	0.107	-1
14	107349540	137241	0.128	0
15	102531392	140129	0.137	0
16	90354753	163151	0.181	0
17	81195210	171166	0.211	1
18	78077248	107100	0.137	0
19	59128983	148045	0.25	1
20	63025520	112578	0.179	0
21	48129895	57731	0.12	-1
22	51304566	83490	0.163	0
Odchylenie standardowe dla osobnika: 0.03075
