Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	9442	0.004	0
2	243199373	8138	0.003	0
3	198022430	6592	0.003	0
4	191154276	5525	0.003	0
5	180915260	5879	0.003	0
6	171115067	5996	0.004	0
7	159138663	5946	0.004	0
8	146364022	4676	0.003	0
9	141213431	4759	0.003	0
10	135534747	5133	0.004	0
11	135006516	4668	0.003	0
12	133851895	5158	0.004	0
13	115169878	3014	0.003	0
14	107349540	3331	0.003	0
15	102531392	3511	0.003	0
16	90354753	3968	0.004	0
17	81195210	4307	0.005	1
18	78077248	2595	0.003	0
19	59128983	3732	0.006	1
20	63025520	2603	0.004	0
21	48129895	1356	0.003	0
22	51304566	2003	0.004	0
Odchylenie standardowe dla osobnika: 0.00078
