Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1080832	0.434	0
2	243199373	980692	0.403	0
3	198022430	762861	0.385	0
4	191154276	659558	0.345	0
5	180915260	687592	0.38	0
6	171115067	699620	0.409	0
7	159138663	684260	0.43	0
8	146364022	588701	0.402	0
9	141213431	542444	0.384	0
10	135534747	687498	0.507	0
11	135006516	581706	0.431	0
12	133851895	581426	0.434	0
13	115169878	340049	0.295	-1
14	107349540	386455	0.36	0
15	102531392	401808	0.392	0
16	90354753	481312	0.533	1
17	81195210	483083	0.595	1
18	78077248	304177	0.39	0
19	59128983	418637	0.708	1
20	63025520	327253	0.519	0
21	48129895	165121	0.343	-1
22	51304566	245082	0.478	0
Odchylenie standardowe dla osobnika: 0.09056
