Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	227463	0.091	0
2	243199373	201883	0.083	0
3	198022430	160718	0.081	0
4	191154276	141957	0.074	0
5	180915260	140718	0.078	0
6	171115067	141648	0.083	0
7	159138663	149841	0.094	0
8	146364022	115832	0.079	0
9	141213431	114066	0.081	0
10	135534747	139686	0.103	0
11	135006516	113943	0.084	0
12	133851895	128694	0.096	0
13	115169878	70793	0.061	-1
14	107349540	82559	0.077	0
15	102531392	83910	0.082	0
16	90354753	101707	0.113	0
17	81195210	112549	0.139	1
18	78077248	59546	0.076	0
19	59128983	99851	0.169	1
20	63025520	63778	0.101	0
21	48129895	32220	0.067	-1
22	51304566	49472	0.096	0
Odchylenie standardowe dla osobnika: 0.02348
