Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	9068	0.004	1
2	243199373	5748	0.002	0
3	198022430	4303	0.002	0
4	191154276	3552	0.002	0
5	180915260	4254	0.002	0
6	171115067	4007	0.002	0
7	159138663	4144	0.003	0
8	146364022	3398	0.002	0
9	141213431	3204	0.002	0
10	135534747	3588	0.003	0
11	135006516	3652	0.003	0
12	133851895	3343	0.002	0
13	115169878	2098	0.002	0
14	107349540	2331	0.002	0
15	102531392	2405	0.002	0
16	90354753	2938	0.003	0
17	81195210	3335	0.004	1
18	78077248	1910	0.002	0
19	59128983	2874	0.005	1
20	63025520	2063	0.003	0
21	48129895	1039	0.002	0
22	51304566	1635	0.003	0
Odchylenie standardowe dla osobnika: 0.00083
