Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	585083	0.235	0
2	243199373	539864	0.222	0
3	198022430	426533	0.215	0
4	191154276	389214	0.204	0
5	180915260	385508	0.213	0
6	171115067	378318	0.221	0
7	159138663	387729	0.244	0
8	146364022	315238	0.215	0
9	141213431	294337	0.208	0
10	135534747	343831	0.254	0
11	135006516	304008	0.225	0
12	133851895	324432	0.242	0
13	115169878	194343	0.169	-1
14	107349540	212014	0.197	0
15	102531392	211199	0.206	0
16	90354753	247463	0.274	0
17	81195210	255744	0.315	1
18	78077248	164460	0.211	0
19	59128983	223320	0.378	1
20	63025520	158606	0.252	0
21	48129895	86713	0.18	-1
22	51304566	115148	0.224	0
Odchylenie standardowe dla osobnika: 0.04408
