Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2844388	1.141	0
2	243199373	3055037	1.256	0
3	198022430	2496532	1.261	0
4	191154276	2377946	1.244	0
5	180915260	2246862	1.242	0
6	171115067	2158428	1.261	0
7	159138663	1933372	1.215	0
8	146364022	1834355	1.253	0
9	141213431	1420216	1.006	-1
10	135534747	1683391	1.242	0
11	135006516	1673417	1.24	0
12	133851895	1678683	1.254	0
13	115169878	1232622	1.07	0
14	107349540	1130174	1.053	-1
15	102531392	1021116	0.996	-1
16	90354753	1014653	1.123	0
17	81195210	1006307	1.239	0
18	78077248	970161	1.243	0
19	59128983	734968	1.243	0
20	63025520	806963	1.28	0
21	48129895	473485	0.984	-1
22	51304566	450571	0.878	-1
Odchylenie standardowe dla osobnika: 0.1152
