Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	49605	0.02	0
2	243199373	45679	0.019	0
3	198022430	36696	0.019	0
4	191154276	31563	0.017	0
5	180915260	32604	0.018	0
6	171115067	31105	0.018	0
7	159138663	32090	0.02	0
8	146364022	25502	0.017	0
9	141213431	24332	0.017	0
10	135534747	27697	0.02	0
11	135006516	24950	0.018	0
12	133851895	26886	0.02	0
13	115169878	17115	0.015	-1
14	107349540	17892	0.017	0
15	102531392	17951	0.018	0
16	90354753	19161	0.021	0
17	81195210	20552	0.025	1
18	78077248	14238	0.018	0
19	59128983	16389	0.028	1
20	63025520	13021	0.021	0
21	48129895	7304	0.015	-1
22	51304566	8814	0.017	0
Odchylenie standardowe dla osobnika: 0.00291
