Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	37169	0.015	0
2	243199373	32027	0.013	0
3	198022430	25705	0.013	0
4	191154276	21692	0.011	-1
5	180915260	22893	0.013	0
6	171115067	22033	0.013	0
7	159138663	22787	0.014	0
8	146364022	18001	0.012	0
9	141213431	17504	0.012	0
10	135534747	19607	0.014	0
11	135006516	18205	0.013	0
12	133851895	19281	0.014	0
13	115169878	12189	0.011	-1
14	107349540	12729	0.012	0
15	102531392	13025	0.013	0
16	90354753	14535	0.016	0
17	81195210	15636	0.019	1
18	78077248	10004	0.013	0
19	59128983	12850	0.022	1
20	63025520	9388	0.015	0
21	48129895	5203	0.011	-1
22	51304566	7033	0.014	0
Odchylenie standardowe dla osobnika: 0.00252
