Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1444580	0.58	0
2	243199373	1348499	0.554	0
3	198022430	1067067	0.539	0
4	191154276	956295	0.5	0
5	180915260	965860	0.534	0
6	171115067	974676	0.57	0
7	159138663	936328	0.588	0
8	146364022	826469	0.565	0
9	141213431	731301	0.518	0
10	135534747	959202	0.708	1
11	135006516	786705	0.583	0
12	133851895	797490	0.596	0
13	115169878	483369	0.42	-1
14	107349540	524489	0.489	0
15	102531392	519326	0.507	0
16	90354753	638288	0.706	1
17	81195210	604563	0.745	1
18	78077248	422959	0.542	0
19	59128983	511641	0.865	1
20	63025520	424937	0.674	0
21	48129895	221546	0.46	-1
22	51304566	293817	0.573	0
Odchylenie standardowe dla osobnika: 0.09997
Srednia arytmetyczna: 0.58255
