Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2002714	0.803	0
2	243199373	1856356	0.763	0
3	198022430	1449825	0.732	0
4	191154276	1241383	0.649	-1
5	180915260	1319879	0.73	0
6	171115067	1359485	0.794	0
7	159138663	1285268	0.808	0
8	146364022	1138369	0.778	0
9	141213431	1034851	0.733	0
10	135534747	1240458	0.915	0
11	135006516	1118160	0.828	0
12	133851895	1088429	0.813	0
13	115169878	661229	0.574	-1
14	107349540	742058	0.691	0
15	102531392	745751	0.727	0
16	90354753	879846	0.974	0
17	81195210	895271	1.103	1
18	78077248	593515	0.76	0
19	59128983	755326	1.277	1
20	63025520	632064	1.003	1
21	48129895	321548	0.668	0
22	51304566	480730	0.937	0
Odchylenie standardowe dla osobnika: 0.1567
