Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	638044	0.256	0
2	243199373	588303	0.242	0
3	198022430	464342	0.234	0
4	191154276	407624	0.213	0
5	180915260	421201	0.233	0
6	171115067	427215	0.25	0
7	159138663	415414	0.261	0
8	146364022	355462	0.243	0
9	141213431	324392	0.23	0
10	135534747	385025	0.284	0
11	135006516	340889	0.252	0
12	133851895	352669	0.263	0
13	115169878	213196	0.185	-1
14	107349540	232736	0.217	0
15	102531392	235878	0.23	0
16	90354753	273371	0.303	0
17	81195210	281545	0.347	1
18	78077248	184252	0.236	0
19	59128983	242529	0.41	1
20	63025520	187160	0.297	0
21	48129895	96452	0.2	-1
22	51304566	135891	0.265	0
Odchylenie standardowe dla osobnika: 0.0484
