Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	748695	0.3	0
2	243199373	779034	0.32	0
3	198022430	641212	0.324	0
4	191154276	599000	0.313	0
5	180915260	573595	0.317	0
6	171115067	554912	0.324	0
7	159138663	500724	0.315	0
8	146364022	471294	0.322	0
9	141213431	370603	0.262	-1
10	135534747	438355	0.323	0
11	135006516	438969	0.325	0
12	133851895	437273	0.327	0
13	115169878	309704	0.269	-1
14	107349540	293380	0.273	-1
15	102531392	267529	0.261	-1
16	90354753	271933	0.301	0
17	81195210	272968	0.336	1
18	78077248	247965	0.318	0
19	59128983	205957	0.348	1
20	63025520	214332	0.34	1
21	48129895	122574	0.255	-1
22	51304566	123546	0.241	-1
Odchylenie standardowe dla osobnika: 0.02992
