Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	206036	0.083	0
2	243199373	174953	0.072	0
3	198022430	139529	0.07	0
4	191154276	119290	0.062	0
5	180915260	127045	0.07	0
6	171115067	125424	0.073	0
7	159138663	126223	0.079	0
8	146364022	103709	0.071	0
9	141213431	98906	0.07	0
10	135534747	111898	0.083	0
11	135006516	101830	0.075	0
12	133851895	108285	0.081	0
13	115169878	62310	0.054	-1
14	107349540	70683	0.066	0
15	102531392	72726	0.071	0
16	90354753	85598	0.095	0
17	81195210	90109	0.111	1
18	78077248	54151	0.069	0
19	59128983	79108	0.134	1
20	63025520	56814	0.09	0
21	48129895	28973	0.06	-1
22	51304566	41955	0.082	0
Odchylenie standardowe dla osobnika: 0.01715
Srednia arytmetyczna: 0.07823
