Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	104425	0.042	0
2	243199373	87848	0.036	0
3	198022430	69992	0.035	0
4	191154276	60910	0.032	0
5	180915260	64229	0.036	0
6	171115067	61320	0.036	0
7	159138663	63646	0.04	0
8	146364022	50327	0.034	0
9	141213431	48532	0.034	0
10	135534747	54152	0.04	0
11	135006516	49684	0.037	0
12	133851895	53480	0.04	0
13	115169878	31559	0.027	-1
14	107349540	35350	0.033	0
15	102531392	35557	0.035	0
16	90354753	40598	0.045	0
17	81195210	44618	0.055	1
18	78077248	27130	0.035	0
19	59128983	38501	0.065	1
20	63025520	26268	0.042	0
21	48129895	14158	0.029	-1
22	51304566	19359	0.038	0
Odchylenie standardowe dla osobnika: 0.00809
Srednia arytmetyczna: 0.03845
