Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	85949	0.034	0
2	243199373	76021	0.031	0
3	198022430	60871	0.031	0
4	191154276	52582	0.028	0
5	180915260	54381	0.03	0
6	171115067	53029	0.031	0
7	159138663	55938	0.035	0
8	146364022	43015	0.029	0
9	141213431	42430	0.03	0
10	135534747	47943	0.035	0
11	135006516	42957	0.032	0
12	133851895	47768	0.036	0
13	115169878	27412	0.024	-1
14	107349540	31002	0.029	0
15	102531392	31677	0.031	0
16	90354753	36560	0.04	0
17	81195210	40658	0.05	1
18	78077248	23132	0.03	0
19	59128983	35119	0.059	1
20	63025520	23420	0.037	0
21	48129895	12067	0.025	-1
22	51304566	17541	0.034	0
Odchylenie standardowe dla osobnika: 0.00764
Srednia arytmetyczna: 0.03368
