Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	1259104	0.505	0
2	243199373	1130488	0.465	0
3	198022430	876913	0.443	0
4	191154276	734699	0.384	-1
5	180915260	798810	0.442	0
6	171115067	819981	0.479	0
7	159138663	778648	0.489	0
8	146364022	691691	0.473	0
9	141213431	634584	0.449	0
10	135534747	781143	0.576	0
11	135006516	688526	0.51	0
12	133851895	666277	0.498	0
13	115169878	391671	0.34	-1
14	107349540	447832	0.417	0
15	102531392	465884	0.454	0
16	90354753	554631	0.614	1
17	81195210	561920	0.692	1
18	78077248	363940	0.466	0
19	59128983	476273	0.805	1
20	63025520	402432	0.639	1
21	48129895	196002	0.407	0
22	51304566	303940	0.592	0
Odchylenie standardowe dla osobnika: 0.10559
