Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	10097	0.004	0
2	243199373	9186	0.004	0
3	198022430	7371	0.004	0
4	191154276	6553	0.003	-1
5	180915260	6573	0.004	0
6	171115067	6274	0.004	0
7	159138663	6789	0.004	0
8	146364022	5443	0.004	0
9	141213431	5175	0.004	0
10	135534747	6006	0.004	0
11	135006516	5413	0.004	0
12	133851895	5681	0.004	0
13	115169878	3296	0.003	-1
14	107349540	3728	0.003	-1
15	102531392	3477	0.003	-1
16	90354753	4516	0.005	0
17	81195210	4947	0.006	1
18	78077248	2818	0.004	0
19	59128983	4196	0.007	1
20	63025520	2919	0.005	0
21	48129895	1532	0.003	-1
22	51304566	2262	0.004	0
Odchylenie standardowe dla osobnika: 0.00095
