Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	437820	0.176	0
2	243199373	387729	0.159	0
3	198022430	309893	0.156	0
4	191154276	272102	0.142	0
5	180915260	278660	0.154	0
6	171115067	281221	0.164	0
7	159138663	285491	0.179	0
8	146364022	232406	0.159	0
9	141213431	220815	0.156	0
10	135534747	256384	0.189	0
11	135006516	228461	0.169	0
12	133851895	244514	0.183	0
13	115169878	138444	0.12	-1
14	107349540	159284	0.148	0
15	102531392	160749	0.157	0
16	90354753	192956	0.214	0
17	81195210	202876	0.25	1
18	78077248	119834	0.153	0
19	59128983	180258	0.305	1
20	63025520	125660	0.199	0
21	48129895	65385	0.136	0
22	51304566	94635	0.184	0
Odchylenie standardowe dla osobnika: 0.0393
