Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	76429	0.031	0
2	243199373	65589	0.027	0
3	198022430	52261	0.026	0
4	191154276	44421	0.023	0
5	180915260	45943	0.025	0
6	171115067	46509	0.027	0
7	159138663	50527	0.032	0
8	146364022	36872	0.025	0
9	141213431	38054	0.027	0
10	135534747	42233	0.031	0
11	135006516	38000	0.028	0
12	133851895	43270	0.032	0
13	115169878	22889	0.02	-1
14	107349540	27788	0.026	0
15	102531392	28785	0.028	0
16	90354753	33731	0.037	0
17	81195210	39785	0.049	1
18	78077248	19309	0.025	0
19	59128983	35998	0.061	1
20	63025520	21462	0.034	0
21	48129895	10347	0.021	-1
22	51304566	17345	0.034	0
Odchylenie standardowe dla osobnika: 0.009
Srednia arytmetyczna: 0.03041
