Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	2428849	0.974	0
2	243199373	2256236	0.928	0
3	198022430	1755383	0.886	0
4	191154276	1508274	0.789	-1
5	180915260	1603723	0.886	0
6	171115067	1646215	0.962	0
7	159138663	1561507	0.981	0
8	146364022	1382089	0.944	0
9	141213431	1253234	0.887	0
10	135534747	1529150	1.128	0
11	135006516	1355524	1.004	0
12	133851895	1321973	0.988	0
13	115169878	804572	0.699	-1
14	107349540	894190	0.833	0
15	102531392	904953	0.883	0
16	90354753	1077741	1.193	1
17	81195210	1088380	1.34	1
18	78077248	719698	0.922	0
19	59128983	920339	1.556	1
20	63025520	766893	1.217	1
21	48129895	389791	0.81	0
22	51304566	583498	1.137	0
Odchylenie standardowe dla osobnika: 0.1922
Srednia arytmetyczna: 0.99759
