Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	220753	0.089	0
2	243199373	202892	0.083	0
3	198022430	159984	0.081	0
4	191154276	139015	0.073	0
5	180915260	144616	0.08	0
6	171115067	148352	0.087	0
7	159138663	142503	0.09	0
8	146364022	123920	0.085	0
9	141213431	113358	0.08	0
10	135534747	146011	0.108	0
11	135006516	120264	0.089	0
12	133851895	123125	0.092	0
13	115169878	71705	0.062	-1
14	107349540	80808	0.075	0
15	102531392	82263	0.08	0
16	90354753	99831	0.11	1
17	81195210	99333	0.122	1
18	78077248	64211	0.082	0
19	59128983	84939	0.144	1
20	63025520	67145	0.107	0
21	48129895	33778	0.07	-1
22	51304566	49641	0.097	0
Odchylenie standardowe dla osobnika: 0.01813
