Numer chromosomu: 	Dlugosc chromosomu referyncyjneg: 	Liczba odczytow: 	Srednie pokrycie [%]: 	Decyzja: 	
1	249250621	818482	0.328	0
2	243199373	742355	0.305	0
3	198022430	592608	0.299	0
4	191154276	531921	0.278	0
5	180915260	538768	0.298	0
6	171115067	540252	0.316	0
7	159138663	527973	0.332	0
8	146364022	452022	0.309	0
9	141213431	408179	0.289	0
10	135534747	508522	0.375	0
11	135006516	428892	0.318	0
12	133851895	449579	0.336	0
13	115169878	269171	0.234	-1
14	107349540	292836	0.273	0
15	102531392	290253	0.283	0
16	90354753	357931	0.396	1
17	81195210	345162	0.425	1
18	78077248	232750	0.298	0
19	59128983	301473	0.51	1
20	63025520	231691	0.368	0
21	48129895	122692	0.255	-1
22	51304566	163496	0.319	0
Odchylenie standardowe dla osobnika: 0.05951
